ts,J_total,W_total
1764301810.20572,0,0.0
1764301810.308201,0,0.0
1764301810.412383,0,0.0
1764301810.516906,0,0.0
1764301810.61746,0,0.0
1764301810.720887,0,0.0
1764301810.8246248,0,0.0
1764301810.9272661,0,0.0
1764301811.032362,0,0.0
1764301811.135669,0,0.0
1764301811.2387068,0,0.0
1764301811.34291,0,0.0
1764301811.443403,0,0.0
1764301811.5475562,0,0.0
1764301811.651586,0,0.0
1764301811.7520661,0,0.0
1764301811.856808,0,0.0
1764301811.9606478,0,0.0
1764301812.064002,0,0.0
1764301812.165807,0,0.0
1764301812.266933,0,0.0
1764301812.369836,0,0.0
1764301812.473713,0,0.0
1764301812.578361,0,0.0
1764301812.68035,0,0.0
1764301812.785166,0,0.0
1764301812.88589,0,0.0
1764301812.988111,0,0.0
1764301813.09136,0,0.0
1764301813.19594,0,0.0
1764301813.300508,0,0.0
1764301813.402144,0,0.0
1764301813.506172,0,0.0
1764301813.607868,0,0.0
1764301813.709995,0,0.0
1764301813.8139882,0,0.0
1764301813.915433,0,0.0
1764301814.0162659,0,0.0
1764301814.117276,0,0.0
1764301814.2190862,0,0.0
1764301814.32361,0,0.0
1764301814.428891,0,0.0
1764301814.529276,0,0.0
1764301814.631045,0,0.0
1764301814.732882,0,0.0
1764301814.834144,0,0.0
1764301814.9392571,0,0.0
1764301815.042366,0,0.0
1764301815.144522,0,0.0
1764301815.2469928,0,0.0
1764301815.352173,0,0.0
1764301815.455945,0,0.0
1764301815.5567412,0,0.0
1764301815.657782,0,0.0
1764301815.758382,0,0.0
1764301815.858678,0,0.0
1764301815.960481,0,0.0
1764301816.064002,0,0.0
1764301816.1648178,0,0.0
1764301816.2650409,0,0.0
1764301816.367625,0,0.0
1764301816.470515,0,0.0
1764301816.570932,0,0.0
1764301816.6744351,0,0.0
1764301816.7773209,0,0.0
1764301816.878106,0,0.0
1764301816.98316,0,0.0
1764301817.08709,0,0.0
1764301817.1885078,0,0.0
1764301817.292994,0,0.0
1764301817.397333,0,0.0
1764301817.497833,0,0.0
1764301817.6008692,0,0.0
1764301817.702357,0,0.0
1764301817.8045912,0,0.0
1764301817.905834,0,0.0
1764301818.0079749,0,0.0
1764301818.109292,0,0.0
1764301818.21138,0,0.0
1764301818.313511,0,0.0
1764301818.41722,0,0.0
1764301818.5181272,0,0.0
1764301818.618335,0,0.0
1764301818.721764,0,0.0
1764301818.8222258,0,0.0
1764301818.927395,0,0.0
1764301819.029492,0,0.0
1764301819.1301959,0,0.0
1764301819.2337909,0,0.0
1764301819.335329,0,0.0
1764301819.43869,0,0.0
1764301819.5436978,0,0.0
1764301819.644908,0,0.0
1764301819.746194,0,0.0
1764301819.848139,0,0.0
1764301819.9495192,0,0.0
1764301820.049784,0,0.0
1764301820.154619,0,0.0
1764301820.259176,0,0.0
1764301820.359634,0,0.0
1764301820.460056,0,0.0
1764301820.561074,0,0.0
1764301820.663512,0,0.0
1764301820.7646909,0,0.0
1764301820.867808,0,0.0
1764301820.971405,0,0.0
1764301821.07341,0,0.0
1764301821.177537,0,0.0
1764301821.277739,0,0.0
1764301821.381423,0,0.0
1764301821.483389,0,0.0
1764301821.586252,0,0.0
1764301821.6889222,0,0.0
1764301821.79157,0,0.0
1764301821.894196,0,0.0
1764301821.9983318,0,0.0
1764301822.102245,0,0.0
1764301822.2051258,0,0.0
1764301822.308249,0,0.0
1764301822.413559,0,0.0
1764301822.515497,0,0.0
1764301822.6169841,0,0.0
1764301822.721594,0,0.0
1764301822.821722,0,0.0
1764301822.923605,0,0.0
1764301823.023971,0,0.0
1764301823.125707,0,0.0
1764301823.2307909,0,0.0
1764301823.3358269,0,0.0
1764301823.4382899,0,0.0
1764301823.540053,0,0.0
1764301823.6415858,0,0.0
1764301823.742665,0,0.0
1764301823.847048,0,0.0
1764301823.950489,0,0.0
1764301824.051454,0,0.0
1764301824.156629,0,0.0
1764301824.260132,0,0.0
1764301824.363175,0,0.0
1764301824.46812,0,0.0
1764301824.57294,0,0.0
1764301824.6767712,0,0.0
1764301824.782005,0,0.0
1764301824.8824801,0,0.0
1764301824.986919,0,0.0
1764301825.088841,0,0.0
1764301825.1921191,0,0.0
1764301825.294595,0,0.0
1764301825.396529,0,0.0
1764301825.4966369,0,0.0
1764301825.5998578,0,0.0
1764301825.703882,0,0.0
1764301825.808177,0,0.0
1764301825.912676,0,0.0
1764301826.015052,0,0.0
1764301826.1179059,0,0.0
1764301826.219718,0,0.0
1764301826.320183,0,0.0
1764301826.422473,0,0.0
1764301826.5234702,0,0.0
1764301826.626857,0,0.0
1764301826.728503,0,0.0
1764301826.829101,0,0.0
1764301826.931892,0,0.0
1764301827.032723,0,0.0
1764301827.137158,0,0.0
1764301827.240275,0,0.0
1764301827.341229,0,0.0
1764301827.441428,0,0.0
1764301827.5452402,0,0.0
1764301827.649247,0,0.0
1764301827.751275,0,0.0
1764301827.853277,0,0.0
1764301827.957079,0,0.0
1764301828.058401,0,0.0
1764301828.16275,0,0.0
1764301828.267261,0,0.0
1764301828.37277,0,0.0
1764301828.476464,0,0.0
1764301828.577167,0,0.0
1764301828.6801221,0,0.0
1764301828.7806232,0,0.0
1764301828.88491,0,0.0
1764301828.9850528,0,0.0
1764301829.0858781,0,0.0
1764301829.188013,0,0.0
1764301829.28832,0,0.0
1764301829.3896801,0,0.0
1764301829.4921339,0,0.0
1764301829.597165,0,0.0
1764301829.701836,0,0.0
1764301829.803597,0,0.0
1764301829.90576,0,0.0
1764301830.008203,0,0.0
1764301830.1133,0,0.0
1764301830.218425,0,0.0
1764301830.322102,0,0.0
1764301830.425716,0,0.0
1764301830.5260642,0,0.0
1764301830.629072,0,0.0
1764301830.731563,0,0.0
1764301830.8340428,0,0.0
1764301830.937768,0,0.0
1764301831.0406778,0,0.0
1764301831.142146,0,0.0
1764301831.245902,0,0.0
1764301831.3494122,0,0.0
1764301831.4515462,0,0.0
1764301831.5521731,0,0.0
1764301831.6558878,0,0.0
1764301831.7588859,0,0.0
1764301831.8614058,0,0.0
1764301831.964572,0,0.0
1764301832.066533,0,0.0
1764301832.169333,0,0.0
1764301832.270529,0,0.0
1764301832.372313,0,0.0
1764301832.47734,0,0.0
1764301832.581137,0,0.0
1764301832.685796,0,0.0
1764301832.788296,0,0.0
1764301832.892611,0,0.0
1764301832.9948711,0,0.0
1764301833.100163,0,0.0
1764301833.203949,0,0.0
1764301833.3067782,0,0.0
1764301833.4100008,0,0.0
1764301833.511134,0,0.0
1764301833.629461,0,0.0
1764301833.802913,0,0.0
1764301833.903476,0,0.0
1764301834.007217,0,0.0
1764301834.1105988,0,0.0
1764301834.2146199,0,0.0
1764301834.318593,0,0.0
1764301834.420675,0,0.0
1764301834.522399,0,0.0
1764301834.626412,0,0.0
1764301834.729882,0,0.0
1764301834.8334122,0,0.0
1764301834.937351,0,0.0
1764301835.0415812,0,0.0
1764301835.142378,0,0.0
1764301835.2432818,0,0.0
1764301835.347438,0,0.0
1764301835.450711,0,0.0
1764301835.552531,0,0.0
1764301835.653177,0,0.0
1764301835.7546198,0,0.0
1764301835.856606,0,0.0
1764301835.9573162,0,0.0
1764301836.057854,0,0.0
1764301836.158106,0,0.0
1764301836.2615318,0,0.0
1764301836.361774,0,0.0
1764301836.4947689,0,0.0
1764301836.596128,0,0.0
1764301836.6985312,0,0.0
1764301836.8015842,0,0.0
1764301836.904392,0,0.0
1764301837.009505,0,0.0
1764301837.112117,0,0.0
1764301837.2172768,0,0.0
1764301837.321001,0,0.0
1764301837.424614,0,0.0
1764301837.5265899,0,0.0
1764301837.628603,0,0.0
1764301837.73254,0,0.0
1764301837.836731,0,0.0
1764301837.941292,0,0.0
1764301838.046371,0,0.0
1764301838.149458,0,0.0
1764301838.251997,0,0.0
1764301838.352525,0,0.0
1764301838.45721,0,0.0
1764301838.55877,0,0.0
1764301838.661696,0,0.0
1764301838.7630641,0,0.0
1764301838.8648388,0,0.0
1764301838.969912,0,0.0
1764301839.073646,0,0.0
1764301839.174474,0,0.0
1764301839.276059,0,0.0
1764301839.376601,0,0.0
1764301839.479624,0,0.0
1764301839.582828,0,0.0
1764301839.68311,0,0.0
1764301839.7873259,0,0.0
1764301839.891426,0,0.0
1764301839.9937768,0,0.0
1764301840.0958369,0,0.0
1764301840.196602,0,0.0
1764301840.298683,0,0.0
1764301840.398976,0,0.0
1764301840.501057,0,0.0
1764301840.6041348,0,0.0
1764301840.7092211,0,0.0
1764301840.8099399,0,0.0
1764301840.91505,0,0.0
1764301841.017477,0,0.0
1764301841.118502,0,0.0
1764301841.2233322,0,0.0
1764301841.328453,0,0.0
1764301841.432877,0,0.0
1764301841.5358012,0,0.0
1764301841.639436,0,0.0
1764301841.740584,0,0.0
1764301841.842438,0,0.0
1764301841.9506361,0,0.0
1764301842.052717,0,0.0
1764301842.1564538,0,0.0
1764301842.260918,0,0.0
1764301842.362099,0,0.0
1764301842.4661398,0,0.0
1764301842.571244,0,0.0
1764301842.675113,0,0.0
1764301842.7755892,0,0.0
1764301842.877171,0,0.0
1764301842.977327,0,0.0
1764301843.081384,0,0.0
1764301843.184963,0,0.0
1764301843.28527,0,0.0
1764301843.386409,0,0.0
1764301843.490245,0,0.0
1764301843.591344,0,0.0
1764301843.693297,0,0.0
1764301843.794944,0,0.0
1764301843.896052,0,0.0
1764301843.996628,0,0.0
1764301844.1004019,0,0.0
1764301844.20244,0,0.0
1764301844.304116,0,0.0
1764301844.408229,0,0.0
1764301844.511414,0,0.0
1764301844.614563,0,0.0
1764301844.718455,0,0.0
1764301844.823668,0,0.0
1764301844.9243,0,0.0
1764301845.027354,0,0.0
1764301845.128542,0,0.0
1764301845.229367,0,0.0
1764301845.3344698,0,0.0
1764301845.4354649,0,0.0
1764301845.539998,0,0.0
1764301845.641873,0,0.0
1764301845.745161,0,0.0
1764301845.845819,0,0.0
1764301845.956264,0,0.0
1764301846.0629919,0,0.0
1764301846.163583,0,0.0
1764301846.267356,0,0.0
1764301846.370806,0,0.0
1764301846.472926,0,0.0
1764301846.577481,0,0.0
1764301846.6795578,0,0.0
1764301846.78478,0,0.0
1764301846.886094,0,0.0
1764301846.98699,0,0.0
1764301847.0890381,0,0.0
1764301847.191139,0,0.0
1764301847.296306,0,0.0
1764301847.401393,0,0.0
1764301847.50251,0,0.0
1764301847.60324,0,0.0
1764301847.705238,0,0.0
1764301847.810313,0,0.0
1764301847.912427,0,0.0
1764301848.01442,0,0.0
1764301848.11522,0,0.0
1764301848.218928,0,0.0
1764301848.3191302,0,0.0
1764301848.422139,0,0.0
1764301848.526058,0,0.0
1764301848.6274052,0,0.0
1764301848.728318,0,0.0
1764301848.831891,0,0.0
1764301848.932054,0,0.0
1764301849.0349472,0,0.0
1764301849.136676,0,0.0
1764301849.2368488,0,0.0
1764301849.336962,0,0.0
1764301849.439414,0,0.0
1764301849.53994,0,0.0
1764301849.6402922,0,0.0
1764301849.741632,0,0.0
1764301849.842966,0,0.0
1764301849.9440792,0,0.0
1764301850.045291,0,0.0
1764301850.145841,0,0.0
1764301850.2493818,0,0.0
1764301850.350008,0,0.0
1764301850.450565,0,0.0
1764301850.553198,0,0.0
1764301850.653404,0,0.0
1764301850.753898,0,0.0
1764301850.854796,0,0.0
1764301850.958001,0,0.0
1764301851.061234,0,0.0
1764301851.165178,0,0.0
1764301851.268893,0,0.0
1764301851.3740659,0,0.0
1764301851.474432,0,0.0
1764301851.5762649,0,0.0
1764301851.678752,0,0.0
1764301851.778961,0,0.0
1764301851.879881,0,0.0
1764301851.983157,0,0.0
1764301852.0842292,0,0.0
1764301852.1864052,0,0.0
1764301852.2903109,0,0.0
1764301852.396794,0,0.0
1764301852.498486,0,0.0
1764301852.601171,0,0.0
1764301852.704889,0,0.0
1764301852.80718,0,0.0
1764301852.907433,0,0.0
1764301853.009714,0,0.0
1764301853.114327,0,0.0
1764301853.2194118,0,0.0
1764301853.321168,0,0.0
1764301853.422158,0,0.0
1764301853.523764,0,0.0
1764301853.6244102,0,0.0
1764301853.724629,0,0.0
1764301853.827169,0,0.0
1764301853.931975,0,0.0
1764301854.035278,0,0.0
1764301854.13613,0,0.0
1764301854.238664,0,0.0
1764301854.339669,0,0.0
1764301854.439992,0,0.0
1764301854.543474,0,0.0
1764301854.648222,0,0.0
1764301854.752783,0,0.0
1764301854.8553112,0,0.0
1764301854.960393,0,0.0
1764301855.0611699,0,0.0
1764301855.16628,0,0.0
1764301855.2682502,0,0.0
1764301855.3687239,0,0.0
1764301855.4702542,0,0.0
1764301855.5739362,0,0.0
1764301855.677114,0,0.0
1764301855.780106,0,0.0
1764301855.88355,0,0.0
1764301855.983914,0,0.0
1764301856.084758,0,0.0
1764301856.185575,0,0.0
1764301856.290754,0,0.0
1764301856.395846,0,0.0
1764301856.498122,0,0.0
1764301856.601162,0,0.0
1764301856.701329,0,0.0
1764301856.804338,0,0.0
1764301856.906445,0,0.0
1764301857.007423,0,0.0
1764301857.111893,0,0.0
1764301857.2122319,0,0.0
1764301857.316224,0,0.0
1764301857.422634,0,0.0
1764301857.5252779,0,0.0
1764301857.626555,0,0.0
1764301857.7310562,0,0.0
1764301857.831518,0,0.0
1764301857.934765,0,0.0
1764301858.0392919,0,0.0
1764301858.141841,0,0.0
1764301858.2456808,0,0.0
1764301858.350663,0,0.0
1764301858.452418,0,0.0
1764301858.555924,0,0.0
1764301858.65652,0,0.0
1764301858.7583842,0,0.0
1764301858.861374,0,0.0
1764301858.963558,0,0.0
1764301859.066163,0,0.0
1764301859.16904,0,0.0
1764301859.269297,0,0.0
1764301859.371028,0,0.0
1764301859.475411,0,0.0
1764301859.580301,0,0.0
1764301859.683479,0,0.0
1764301859.785836,0,0.0
1764301859.887666,0,0.0
1764301859.990863,0,0.0
1764301860.091019,0,0.0
1764301860.193386,0,0.0
1764301860.296839,0,0.0
1764301860.401922,0,0.0
1764301860.504083,0,0.0
1764301860.6045282,0,0.0
1764301860.7057831,0,0.0
1764301860.806918,0,0.0
1764301860.908907,0,0.0
1764301861.011016,0,0.0
1764301861.1155531,0,0.0
1764301861.220473,0,0.0
1764301861.325217,0,0.0
1764301861.428635,0,0.0
1764301861.533725,0,0.0
1764301861.638635,0,0.0
1764301861.741575,0,0.0
1764301861.846847,0,0.0
1764301861.950171,0,0.0
1764301862.053946,0,0.0
1764301862.1548831,0,0.0
1764301862.255189,0,0.0
1764301862.3589451,0,0.0
1764301862.459191,0,0.0
1764301862.564283,0,0.0
1764301862.669051,0,0.0
1764301862.769244,0,0.0
1764301862.871469,0,0.0
1764301862.973793,0,0.0
1764301863.074202,0,0.0
1764301863.1792781,0,0.0
1764301863.279659,0,0.0
1764301863.382016,0,0.0
1764301863.4827662,0,0.0
1764301863.5844622,0,0.0
1764301863.689342,0,0.0
1764301863.793637,0,0.0
1764301863.898672,0,0.0
1764301863.999858,0,0.0
1764301864.1044931,0,0.0
1764301864.20867,0,0.0
1764301864.312556,0,0.0
1764301864.413774,0,0.0
1764301864.518594,0,0.0
1764301864.6228511,0,0.0
1764301864.726337,0,0.0
1764301864.842603,0,0.0
1764301864.9477172,0,0.0
1764301865.052827,0,0.0
1764301865.153388,0,0.0
1764301865.255332,0,0.0
1764301865.355971,0,0.0
1764301865.456575,0,0.0
1764301865.55843,0,0.0
1764301865.6634638,0,0.0
1764301865.7643661,0,0.0
1764301865.8659022,0,0.0
1764301865.968129,0,0.0
1764301866.071085,0,0.0
1764301866.1722171,0,0.0
1764301866.272607,0,0.0
1764301866.3739688,0,0.0
1764301866.4743848,0,0.0
1764301866.5762508,0,0.0
1764301866.678098,0,0.0
1764301866.77827,0,0.0
1764301866.878805,0,0.0
1764301866.979139,0,0.0
1764301867.08264,0,0.0
1764301867.185463,0,0.0
1764301867.2893581,0,0.0
1764301867.390023,0,0.0
1764301867.4901,0,0.0
1764301867.594781,0,0.0
1764301867.699929,0,0.0
1764301867.8036659,0,0.0
1764301867.904651,0,0.0
1764301868.0056052,0,0.0
1764301868.106569,0,0.0
1764301868.208961,0,0.0
1764301868.312247,0,0.0
1764301868.416026,0,0.0
1764301868.52111,0,0.0
1764301868.624568,0,0.0
1764301868.729581,0,0.0
1764301868.8330839,0,0.0
1764301868.933954,0,0.0
1764301869.03685,0,0.0
1764301869.1407528,0,0.0
1764301869.2427258,0,0.0
1764301869.343559,0,0.0
1764301869.44816,0,0.0
1764301869.5506408,0,0.0
1764301869.665782,0,0.0
1764301869.7727098,0,0.0
1764301869.873211,0,0.0
1764301869.977216,0,0.0
1764301870.078443,0,0.0
1764301870.179787,0,0.0
1764301870.280888,0,0.0
1764301870.382228,0,0.0
1764301870.4837918,0,0.0
1764301870.5842052,0,0.0
1764301870.688726,0,0.0
1764301870.7919471,0,0.0
1764301870.892874,0,0.0
1764301870.994973,0,0.0
1764301871.095496,0,0.0
1764301871.1983109,0,0.0
1764301871.3027809,0,0.0
1764301871.405932,0,0.0
1764301871.506662,0,0.0
1764301871.609932,0,0.0
1764301871.711616,0,0.0
1764301871.816586,0,0.0
1764301871.917923,0,0.0
1764301872.020213,0,0.0
1764301872.121407,0,0.0
1764301872.2237802,0,0.0
1764301872.326724,0,0.0
1764301872.4299672,0,0.0
1764301872.531203,0,0.0
1764301872.634241,0,0.0
1764301872.7354398,0,0.0
1764301872.840598,0,0.0
1764301872.945774,0,0.0
1764301873.0477571,0,0.0
1764301873.1493912,0,0.0
1764301873.253099,0,0.0
1764301873.358016,0,0.0
1764301873.4586828,0,0.0
1764301873.559649,0,0.0
1764301873.662194,0,0.0
1764301873.763919,0,0.0
1764301873.865651,0,0.0
1764301873.967127,0,0.0
1764301874.0683892,0,0.0
1764301874.171319,0,0.0
1764301874.271441,0,0.0
1764301874.372822,0,0.0
1764301874.477942,0,0.0
1764301874.581569,0,0.0
1764301874.684913,0,0.0
1764301874.78805,0,0.0
1764301874.8926442,0,0.0
1764301874.994344,0,0.0
1764301875.096144,0,0.0
1764301875.197994,0,0.0
1764301875.298677,0,0.0
1764301875.3998551,0,0.0
1764301875.50156,0,0.0
1764301875.602456,0,0.0
1764301875.707618,0,0.0
1764301875.808007,0,0.0
1764301875.911398,0,0.0
1764301876.011623,0,0.0
1764301876.116113,0,0.0
1764301876.221202,0,0.0
1764301876.3216388,0,0.0
1764301876.424431,0,0.0
1764301876.528973,0,0.0
1764301876.633409,0,0.0
1764301876.735926,0,0.0
1764301876.837697,0,0.0
1764301876.9390159,0,0.0
1764301877.041013,0,0.0
1764301877.145377,0,0.0
1764301877.25046,0,0.0
1764301877.35114,0,0.0
1764301877.451624,0,0.0
1764301877.553788,0,0.0
1764301877.655853,0,0.0
1764301877.761159,0,0.0
1764301877.866289,0,0.0
1764301877.968247,0,0.0
1764301878.0733702,0,0.0
1764301878.177108,0,0.0
1764301878.281863,0,0.0
1764301878.382816,0,0.0
1764301878.485887,0,0.0
1764301878.59025,0,0.0
1764301878.694317,0,0.0
1764301878.797952,0,0.0
1764301878.9004319,0,0.0
1764301879.002465,0,0.0
1764301879.102731,0,0.0
1764301879.2066472,0,0.0
1764301879.310326,0,0.0
1764301879.413562,0,0.0
1764301879.518023,0,0.0
1764301879.620189,0,0.0
1764301879.7253509,0,0.0
1764301879.8268611,0,0.0
1764301879.927774,0,0.0
1764301880.0308092,0,0.0
1764301880.134924,0,0.0
1764301880.2396328,0,0.0
1764301880.343275,0,0.0
1764301880.445246,0,0.0
1764301880.5503192,0,0.0
1764301880.65092,0,0.0
1764301880.752674,0,0.0
1764301880.8549209,0,0.0
1764301880.9578838,0,0.0
1764301881.05885,0,0.0
1764301881.1608,0,0.0
1764301881.264577,0,0.0
1764301881.3649821,0,0.0
1764301881.46868,0,0.0
1764301881.571636,0,0.0
1764301881.6734889,0,0.0
1764301881.77568,0,0.0
1764301881.880752,0,0.0
1764301881.985845,0,0.0
1764301882.087164,0,0.0
1764301882.188482,0,0.0
1764301882.29115,0,0.0
1764301882.3920991,0,0.0
1764301882.496483,0,0.0
1764301882.6007712,0,0.0
1764301882.701257,0,0.0
1764301882.8031318,0,0.0
1764301882.905705,0,0.0
1764301883.009891,0,0.0
1764301883.1135738,0,0.0
1764301883.218242,0,0.0
1764301883.31884,0,0.0
1764301883.420106,0,0.0
1764301883.520498,0,0.0
1764301883.6213162,0,0.0
1764301883.725163,0,0.0
1764301883.8267589,0,0.0
1764301883.9281359,0,0.0
1764301884.030189,0,0.0
1764301884.134985,0,0.0
1764301884.242165,0,0.0
1764301884.345299,0,0.0
1764301884.448396,0,0.0
1764301884.553958,0,0.0
1764301884.655721,0,0.0
1764301884.758996,0,0.0
1764301884.8611982,0,0.0
1764301884.961662,0,0.0
1764301885.066273,0,0.0
1764301885.169892,0,0.0
1764301885.27566,0,0.0
1764301885.379572,0,0.0
1764301885.479681,0,0.0
1764301885.579971,0,0.0
1764301885.6818151,0,0.0
1764301885.785563,0,0.0
1764301885.885803,0,0.0
1764301885.9890811,0,0.0
1764301886.093173,0,0.0
1764301886.197842,0,0.0
1764301886.3022451,0,0.0
1764301886.4057229,0,0.0
1764301886.507091,0,0.0
1764301886.607767,0,0.0
1764301886.7109172,0,0.0
1764301886.812214,0,0.0
1764301886.9176269,0,0.0
1764301887.0205529,0,0.0
1764301887.125752,0,0.0
1764301887.230108,0,0.0
1764301887.332118,0,0.0
1764301887.435362,0,0.0
1764301887.537473,0,0.0
1764301887.6426728,0,0.0
1764301887.746122,0,0.0
1764301887.8466618,0,0.0
1764301887.947529,0,0.0
1764301888.052716,0,0.0
1764301888.156204,0,0.0
1764301888.257314,0,0.0
1764301888.35996,0,0.0
1764301888.46126,0,0.0
1764301888.56379,0,0.0
1764301888.669097,0,0.0
1764301888.7697458,0,0.0
1764301888.8748229,0,0.0
1764301888.979394,0,0.0
1764301889.084461,0,0.0
1764301889.189564,0,0.0
1764301889.293858,0,0.0
1764301889.398879,0,0.0
1764301889.503623,0,0.0
1764301889.60713,0,0.0
1764301889.707484,0,0.0
1764301889.8117728,0,0.0
1764301889.91232,0,0.0
1764301890.016914,0,0.0
1764301890.1205409,0,0.0
1764301890.220757,0,0.0
1764301890.322876,0,0.0
1764301890.426653,0,0.0
1764301890.5270889,0,0.0
1764301890.628918,0,0.0
1764301890.731485,0,0.0
1764301890.834208,0,0.0
1764301890.936994,0,0.0
1764301891.037914,0,0.0
1764301891.1422641,0,0.0
1764301891.24428,0,0.0
1764301891.346215,0,0.0
1764301891.449911,0,0.0
1764301891.553483,0,0.0
1764301891.658452,0,0.0
1764301891.759552,0,0.0
1764301891.8605871,0,0.0
1764301891.961447,0,0.0
1764301892.0640798,0,0.0
1764301892.169389,0,0.0
1764301892.2745411,0,0.0
1764301892.377007,0,0.0
1764301892.481029,0,0.0
1764301892.581533,0,0.0
1764301892.6842601,0,0.0
1764301892.786336,0,0.0
1764301892.891426,0,0.0
1764301892.9959838,0,0.0
1764301893.0997949,0,0.0
1764301893.20074,0,0.0
1764301893.304109,0,0.0
1764301893.4058611,0,0.0
1764301893.508362,0,0.0
1764301893.610738,0,0.0
1764301893.713742,0,0.0
1764301893.8185768,0,0.0
1764301893.919609,0,0.0
1764301894.02369,0,0.0
1764301894.1287649,0,0.0
1764301894.231602,0,0.0
1764301894.3336802,0,0.0
1764301894.43647,0,0.0
1764301894.536591,0,0.0
1764301894.640722,0,0.0
1764301894.742788,0,0.0
1764301894.8473442,0,0.0
1764301894.9524522,0,0.0
1764301895.054844,0,0.0
1764301895.155738,0,0.0
1764301895.256458,0,0.0
1764301895.360322,0,0.0
1764301895.4607208,0,0.0
1764301895.56561,0,0.0
1764301895.670324,0,0.0
1764301895.774666,0,0.0
1764301895.875946,0,0.0
1764301895.980027,0,0.0
1764301896.084068,0,0.0
1764301896.188132,0,0.0
1764301896.291051,0,0.0
1764301896.391477,0,0.0
1764301896.493291,0,0.0
1764301896.595184,0,0.0
1764301896.698261,0,0.0
1764301896.7991402,0,0.0
1764301896.9007769,0,0.0
1764301897.001555,0,0.0
1764301897.102109,0,0.0
1764301897.2049038,0,0.0
