results_jsonl,result_row_index,method,event_file,rps,load_scale,n_device,device_id,observation_window,observation_start_s,observation_end_s,observation_duration_s,batch_count,batch_elapsed_sum_s,active_time_s,idle_time_s,active_fraction,active_power_w,idle_power_w,active_energy_j,idle_energy_j,active_power_sample_count,idle_power_sample_count,power_source
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,0,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1896,31.647128343582153,31.647128343582153,3.011740207672119,0.9131033315984249,630.159542437721,70.0,19942.739916459563,210.82181453704834,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,1,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1817,32.0074679851532,32.0074679851532,2.651400566101074,0.9235000830399259,735.9590064994718,70.0,23556.184338917,185.5980396270752,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,2,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1765,30.518515586853027,30.518515586853027,4.140352964401245,0.8805398693763358,652.5568165767285,70.0,19915.06537800408,289.82470750808716,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,3,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1909,29.196743488311768,29.196743488311768,5.462125062942505,0.8424032494059926,519.282740585699,70.0,15161.364974788197,382.34875440597534,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,4,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1838,29.738255739212036,29.738255739212036,4.920612812042236,0.8580273096692257,579.6952423285622,70.0,17239.125367171277,344.44289684295654,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,5,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1786,30.20404839515686,30.20404839515686,4.454820156097412,0.8714666594061047,580.7909564058504,70.0,17542.238154751743,311.83741092681885,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,6,batch,0.05632138252258301,34.715189933776855,34.65886855125427,1697,29.434877634048462,29.434877634048462,5.2239909172058105,0.8492740491663638,686.0604095126913,70.0,20194.104203571245,365.67936420440674,0,0,state_based_interval
experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/results.jsonl,0,atfc / round_robin,experiments_mock_rr_chat_capacity_50s/atfc_8d/Qwen-7B_constant_azure_chat_23:azure_chat_23_t1200:1250_arrival_0.05/atfc_round_robin_2.0_8_tp1_arrival_3.0_0.025_reject.events.jsonl,11.814217411927613,2.0,8,7,batch,0.05632138252258301,34.715189933776855,34.65886855125427,2041,33.64872741699219,33.64872741699219,1.010141134262085,0.9708547573395748,667.4544720377783,70.0,22458.993592851635,70.70987939834595,0,0,state_based_interval
